Date/Time,  precip,  mean_Rn/Rs,Plot
14/07/2013 11:45,0,531.074,control
14/07/2013 12:15,0,625.017,control
14/07/2013 12:45,0,572.831,control
14/07/2013 13:15,0,503.389,control
14/07/2013 13:45,0,384.649,control
14/07/2013 14:15,0,399.024,control
14/07/2013 14:45,0,400.386,control
14/07/2013 15:15,0,407.88,control
14/07/2013 15:45,0,439.758,control
14/07/2013 16:15,0,338.736,control
14/07/2013 16:45,0,257.109,control
14/07/2013 17:15,0,199.235,control
14/07/2013 17:45,0,92.8059,control
14/07/2013 18:15,0,14.6661,control
14/07/2013 18:45,0,-23.7126,control
14/07/2013 19:15,0,-42.5481,control
14/07/2013 19:45,0,-28.8414,control
14/07/2013 20:15,0,-15.2547,control
14/07/2013 20:45,0,-30.7014,control
14/07/2013 21:15,0,-56.2423,control
14/07/2013 21:45,0,-37.9061,control
14/07/2013 22:15,0,-46.0747,control
14/07/2013 22:45,0,-55.5343,control
14/07/2013 23:15,0,-60.3398,control
14/07/2013 23:45,0,-58.7214,control
15/07/2013 00:15,0,-40.3307,control
15/07/2013 00:45,0,-33.5776,control
15/07/2013 01:15,0,-46.4895,control
15/07/2013 01:45,0,-50.772,control
15/07/2013 02:15,0,-51.5908,control
15/07/2013 02:45,0,-56.9927,control
15/07/2013 03:15,0,-52.2311,control
15/07/2013 03:45,0,-49.2934,control
15/07/2013 04:15,0,-31.6309,control
15/07/2013 04:45,0,-10.9144,control
15/07/2013 05:15,0,37.8082,control
15/07/2013 05:45,0,128.912,control
15/07/2013 06:15,0,150.287,control
15/07/2013 06:45,0,117.619,control
15/07/2013 07:15,0,142.726,control
15/07/2013 07:45,0,91.4961,control
15/07/2013 08:15,0,124.651,control
15/07/2013 08:45,0,111.626,control
15/07/2013 09:15,0,119.324,control
15/07/2013 09:45,0,345.093,control
15/07/2013 10:15,0,604.271,control
15/07/2013 10:45,0,655.509,control
15/07/2013 11:15,0,525.211,control
15/07/2013 11:45,0,410.587,control
15/07/2013 12:15,0,598.841,control
15/07/2013 12:45,0,284.484,control
15/07/2013 13:15,0,545.202,control
15/07/2013 13:45,0,496.214,control
15/07/2013 14:15,0,429.23,control
15/07/2013 14:45,0,349.932,control
15/07/2013 15:15,0,252.673,control
15/07/2013 15:45,0,282.653,control
15/07/2013 16:15,0,335.114,control
15/07/2013 16:45,0,66.685,control
15/07/2013 17:15,0,97.4851,control
15/07/2013 17:45,0,67.5546,control
15/07/2013 18:15,0,39.7053,control
15/07/2013 18:45,0,26.6629,control
15/07/2013 19:15,0,11.2081,control
15/07/2013 19:45,0,-11.981,control
15/07/2013 20:15,0,-34.9723,control
15/07/2013 20:45,0,-58.0124,control
15/07/2013 21:15,0,-58.5109,control
15/07/2013 21:45,0,-23.3332,control
15/07/2013 22:15,0,-11.4642,control
15/07/2013 22:45,0,-6.15189,control
15/07/2013 23:15,0,-8.15829,control
15/07/2013 23:45,0,-13.8983,control
16/07/2013 00:15,0,-7.07805,control
16/07/2013 00:45,0,-5.48007,control
16/07/2013 01:15,0,-26.1033,control
16/07/2013 01:45,0,-5.71828,control
16/07/2013 02:15,0,-8.34424,control
16/07/2013 02:45,0,-9.10464,control
16/07/2013 03:15,0,-47.7624,control
16/07/2013 03:45,0,-43.0746,control
16/07/2013 04:15,0,-28.1269,control
16/07/2013 04:45,0,-10.6819,control
16/07/2013 05:15,0,11.3041,control
16/07/2013 05:45,0,85.1281,control
16/07/2013 06:15,0,119.636,control
16/07/2013 06:45,0,98.3777,control
16/07/2013 07:15,0,77.9736,control
16/07/2013 07:45,0,54.2244,control
16/07/2013 08:15,0,76.559,control
16/07/2013 08:45,0,95.7589,control
16/07/2013 09:15,0,134.274,control
16/07/2013 09:45,0,260.662,control
16/07/2013 10:15,0,466.888,control
16/07/2013 10:45,0,226.293,control
16/07/2013 11:15,0,417.908,control
16/07/2013 11:45,0,388.798,control
16/07/2013 12:15,0,265.716,control
16/07/2013 12:45,0,266.022,control
16/07/2013 13:15,0,465.616,control
16/07/2013 13:45,0,363.037,control
16/07/2013 14:15,0,114.812,control
16/07/2013 14:45,0,108.686,control
16/07/2013 15:15,0,111.044,control
16/07/2013 15:45,0,243.963,control
16/07/2013 16:15,0,179.947,control
16/07/2013 16:45,0,193.366,control
16/07/2013 17:15,0,126.522,control
16/07/2013 17:45,0,51.0208,control
16/07/2013 18:15,0,29.7683,control
16/07/2013 18:45,0,20.3558,control
16/07/2013 19:15,0,3.09601,control
16/07/2013 19:45,0,-7.0643,control
16/07/2013 20:15,0,-14.2135,control
16/07/2013 20:45,0,-20.9139,control
16/07/2013 21:15,0,-24.4641,control
16/07/2013 21:45,0,-65.959,control
16/07/2013 22:15,0,-70.4556,control
16/07/2013 22:45,0,-62.5131,control
16/07/2013 23:15,0,-55.2141,control
16/07/2013 23:45,0,-61.0553,control
17/07/2013 00:15,0,-63.7698,control
17/07/2013 00:45,0,-62.0606,control
17/07/2013 01:15,0,-61.4023,control
17/07/2013 01:45,0,-55.1062,control
17/07/2013 02:15,0,-58.5167,control
17/07/2013 02:45,0,-58.908,control
17/07/2013 03:15,0,-59.7218,control
17/07/2013 03:45,0,-50.7704,control
17/07/2013 04:15,0,-47.6656,control
17/07/2013 04:45,0,-32.0611,control
17/07/2013 05:15,0,11.4404,control
17/07/2013 05:45,0,52.5494,control
17/07/2013 06:15,0,102.782,control
17/07/2013 06:45,0,154.811,control
17/07/2013 07:15,0,226.138,control
17/07/2013 07:45,0,225.01,control
17/07/2013 08:15,0,255.21,control
17/07/2013 08:45,0,235.617,control
17/07/2013 09:15,0,181.449,control
17/07/2013 09:45,0,337.681,control
17/07/2013 10:15,0,353.271,control
17/07/2013 10:45,0,303.438,control
17/07/2013 11:15,0,305.776,control
17/07/2013 11:45,0,297.674,control
17/07/2013 12:15,0,137.358,control
17/07/2013 12:45,0,154.915,control
17/07/2013 13:15,0,210.054,control
17/07/2013 13:45,0,357.179,control
17/07/2013 14:15,0,382.587,control
17/07/2013 14:45,0,311.076,control
17/07/2013 15:15,0,362.422,control
17/07/2013 15:45,0,243.545,control
17/07/2013 16:15,0,203.82,control
17/07/2013 16:45,0,152.501,control
17/07/2013 17:15,0,129.434,control
17/07/2013 17:45,0,116.039,control
17/07/2013 18:15,0,50.5603,control
17/07/2013 18:45,0,21.0498,control
17/07/2013 19:15,0,14.2152,control
17/07/2013 19:45,0,-0.56821,control
17/07/2013 20:15,0,-11.6198,control
17/07/2013 20:45,0,-10.9224,control
17/07/2013 21:15,0,-31.6587,control
17/07/2013 21:45,0,-47.0445,control
17/07/2013 22:15,0,-51.39,control
17/07/2013 22:45,0,-55.2429,control
17/07/2013 23:15,0,-48.4441,control
17/07/2013 23:45,0,-52.9173,control
18/07/2013 00:15,0,-41.8379,control
18/07/2013 00:45,0,-48.3739,control
18/07/2013 01:15,0,-54.7334,control
18/07/2013 01:45,0,-50.9874,control
18/07/2013 02:15,0,-37.9735,control
18/07/2013 02:45,0,-50.6492,control
18/07/2013 03:15,0,-38.5318,control
18/07/2013 03:45,0,-36.1561,control
18/07/2013 04:15,0,-29.9416,control
18/07/2013 04:45,0,-29.3819,control
18/07/2013 05:15,0,17.4997,control
18/07/2013 05:45,0,32.1724,control
18/07/2013 06:15,0,76.0192,control
18/07/2013 06:45,0,146.738,control
18/07/2013 07:15,0,240.99,control
18/07/2013 07:45,0,295.009,control
18/07/2013 08:15,0,404.14,control
18/07/2013 08:45,0,352.729,control
18/07/2013 09:15,0,367.279,control
18/07/2013 09:45,0,395.443,control
18/07/2013 10:15,0,599.374,control
18/07/2013 10:45,0,266.871,control
18/07/2013 11:15,0,224.012,control
18/07/2013 11:45,0,495.004,control
18/07/2013 12:15,0,314.507,control
18/07/2013 12:45,0,441.943,control
18/07/2013 13:15,0,471.281,control
18/07/2013 13:45,0,344.569,control
18/07/2013 14:15,0,534.26,control
18/07/2013 14:45,0,457.242,control
18/07/2013 15:15,0,451.825,control
18/07/2013 15:45,0,413.522,control
18/07/2013 16:15,0,357.834,control
18/07/2013 16:45,0,224.352,control
18/07/2013 17:15,0,209.318,control
18/07/2013 17:45,0,71.1276,control
18/07/2013 18:15,0,-24.7499,control
18/07/2013 18:45,0,-34.3918,control
18/07/2013 19:15,0,-41.9296,control
18/07/2013 19:45,0,-47.3548,control
18/07/2013 20:15,0,-60.4964,control
18/07/2013 20:45,0,-71.5228,control
18/07/2013 21:15,0,-74.403,control
18/07/2013 21:45,0,-73.7882,control
18/07/2013 22:15,0,-74.3771,control
18/07/2013 22:45,0,-75.0426,control
18/07/2013 23:15,0,-72.5568,control
18/07/2013 23:45,0,-72.2993,control
19/07/2013 00:15,0,-70.3957,control
19/07/2013 00:45,0,-69.1162,control
19/07/2013 01:15,0,-67.9096,control
19/07/2013 01:45,0,-68.9193,control
19/07/2013 02:15,0,-68.3876,control
19/07/2013 02:45,0,-67.0435,control
19/07/2013 03:15,0,-65.6517,control
19/07/2013 03:45,0,-64.002,control
19/07/2013 04:15,0,-55.8191,control
19/07/2013 04:45,0,-40.2076,control
19/07/2013 05:15,0,9.26686,control
19/07/2013 05:45,0,48.7753,control
19/07/2013 06:15,0,99.3923,control
19/07/2013 06:45,0,160.332,control
19/07/2013 07:15,0,217.51,control
19/07/2013 07:45,0,279.243,control
19/07/2013 08:15,0,342.252,control
19/07/2013 08:45,0,397.381,control
19/07/2013 09:15,0,452.693,control
19/07/2013 09:45,0,499.569,control
19/07/2013 10:15,0,551.606,control
19/07/2013 10:45,0,580.551,control
19/07/2013 11:15,0,609.051,control
19/07/2013 11:45,0,621.976,control
19/07/2013 12:15,0,632.531,control
19/07/2013 12:45,0,624.724,control
19/07/2013 13:15,0,617.582,control
19/07/2013 13:45,0,591.131,control
19/07/2013 14:15,0,565.719,control
19/07/2013 14:45,0,521.104,control
19/07/2013 15:15,0,480.687,control
19/07/2013 15:45,0,434.938,control
19/07/2013 16:15,0,366.851,control
19/07/2013 16:45,0,278.061,control
19/07/2013 17:15,0,206.818,control
19/07/2013 17:45,0,92.3493,control
19/07/2013 18:15,0,-46.1846,control
19/07/2013 18:45,0,-51.5304,control
19/07/2013 19:15,0,-52.0191,control
19/07/2013 19:45,0,-43.4005,control
19/07/2013 20:15,0,-54.6965,control
19/07/2013 20:45,0,-64.4712,control
19/07/2013 21:15,0,-68.357,control
19/07/2013 21:45,0,-66.6943,control
19/07/2013 22:15,0,-63.9181,control
19/07/2013 22:45,0,-61.7799,control
19/07/2013 23:15,0,-61.064,control
19/07/2013 23:45,0,-62.6018,control
20/07/2013 00:15,0,-61.1583,control
20/07/2013 00:45,0,-61.246,control
20/07/2013 01:15,0,-61.5553,control
20/07/2013 01:45,0,-61.6925,control
20/07/2013 02:15,0,-59.7016,control
20/07/2013 02:45,0,-63.2746,control
20/07/2013 03:15,0,-62.9176,control
20/07/2013 03:45,0,-61.3063,control
20/07/2013 04:15,0,-51.3254,control
20/07/2013 04:45,0,-35.9641,control
20/07/2013 05:15,0,14.5506,control
20/07/2013 05:45,0,67.8914,control
20/07/2013 06:15,0,105.835,control
20/07/2013 06:45,0,154.321,control
20/07/2013 07:15,0,199.434,control
20/07/2013 07:45,0,281.212,control
20/07/2013 08:15,0,342.958,control
20/07/2013 08:45,0,394.391,control
20/07/2013 09:15,0,444.426,control
20/07/2013 09:45,0,492.936,control
20/07/2013 10:15,0,538.219,control
20/07/2013 10:45,0,582.636,control
20/07/2013 11:15,0,622.767,control
20/07/2013 11:45,0,621.057,control
20/07/2013 12:15,0,641.641,control
20/07/2013 12:45,0,639.702,control
20/07/2013 13:15,0,621.86,control
20/07/2013 13:45,0,609.705,control
20/07/2013 14:15,0,573.27,control
20/07/2013 14:45,0,533.584,control
20/07/2013 15:15,0,487.143,control
20/07/2013 15:45,0,431.332,control
20/07/2013 16:15,0,374.035,control
20/07/2013 16:45,0,287.706,control
20/07/2013 17:15,0,209.388,control
20/07/2013 17:45,0,112.451,control
20/07/2013 18:15,0,-22.7057,control
20/07/2013 18:45,0,-18.9627,control
20/07/2013 19:15,0,-34.4008,control
20/07/2013 19:45,0,-30.8003,control
20/07/2013 20:15,0,-52.3054,control
20/07/2013 20:45,0,-64.0665,control
20/07/2013 21:15,0,-67.1884,control
20/07/2013 21:45,0,-65.0503,control
20/07/2013 22:15,0,-33.6042,control
20/07/2013 22:45,0,-13.9961,control
20/07/2013 23:15,0,-5.34333,control
20/07/2013 23:45,0,-2.81898,control
21/07/2013 00:15,0,-2.40239,control
21/07/2013 00:45,0,-3.1511,control
21/07/2013 01:15,0,-5.81203,control
21/07/2013 01:45,0,-8.26166,control
21/07/2013 02:15,0,-8.5979,control
21/07/2013 02:45,0,-9.84226,control
21/07/2013 03:15,0,-7.02232,control
21/07/2013 03:45,0,-4.71658,control
21/07/2013 04:15,0,-0.72729,control
21/07/2013 04:45,0,3.45156,control
21/07/2013 05:15,0,8.71304,control
21/07/2013 05:45,0,12.6879,control
21/07/2013 06:15,0,24.3921,control
21/07/2013 06:45,0,30.7987,control
21/07/2013 07:15,0,44.2748,control
21/07/2013 07:45,0,62.6564,control
21/07/2013 08:15,0,82.5727,control
21/07/2013 08:45,0.203,105.965,control
21/07/2013 09:15,0,138.304,control
21/07/2013 09:45,0,148.49,control
21/07/2013 10:15,0,240.744,control
21/07/2013 10:45,0,457.301,control
21/07/2013 11:15,0,627.328,control
21/07/2013 11:45,0,626.07,control
21/07/2013 12:15,0,638.518,control
21/07/2013 12:45,0,635.807,control
21/07/2013 13:15,0,633.652,control
21/07/2013 13:45,0,589.114,control
21/07/2013 14:15,0,567.335,control
21/07/2013 14:45,0,527.527,control
21/07/2013 15:15,0,476.852,control
21/07/2013 15:45,0,438.327,control
21/07/2013 16:15,0,383.748,control
21/07/2013 16:45,0,284.781,control
21/07/2013 17:15,0,188.518,control
21/07/2013 17:45,0,93.5653,control
21/07/2013 18:15,0,53.8081,control
21/07/2013 18:45,0,27.2008,control
21/07/2013 19:15,0,4.6205,control
21/07/2013 19:45,0,-1.79277,control
21/07/2013 20:15,0,-5.17961,control
21/07/2013 20:45,0,-6.93394,control
21/07/2013 21:15,0,-7.60481,control
21/07/2013 21:45,0,-7.81667,control
21/07/2013 22:15,0,-8.13993,control
21/07/2013 22:45,0,-8.31063,control
21/07/2013 23:15,0,-8.66054,control
21/07/2013 23:45,0,-8.50123,control
22/07/2013 00:15,0,-7.87565,control
22/07/2013 00:45,0,-7.12343,control
22/07/2013 01:15,0,-7.24856,control
22/07/2013 01:45,0,-8.44425,control
22/07/2013 02:15,0,-17.8642,control
22/07/2013 02:45,0,-18.5644,control
22/07/2013 03:15,0,-12.3114,control
22/07/2013 03:45,0,-9.54324,control
22/07/2013 04:15,0.203,-6.39144,control
22/07/2013 04:45,0,-4.59126,control
22/07/2013 05:15,0.203,0.16673,control
22/07/2013 05:45,0.203,5.03167,control
22/07/2013 06:15,0,16.3149,control
22/07/2013 06:45,0,33.4498,control
22/07/2013 07:15,0,39.3172,control
22/07/2013 07:45,0,24.9949,control
22/07/2013 08:15,0,27.3774,control
22/07/2013 08:45,0.203,40.4363,control
22/07/2013 09:15,0,69.6592,control
22/07/2013 09:45,0,99.3492,control
22/07/2013 10:15,0,124.737,control
22/07/2013 10:45,0,160.158,control
22/07/2013 11:15,0,86.0021,control
22/07/2013 11:45,0,95.2249,control
22/07/2013 12:15,0,91.3043,control
22/07/2013 12:45,0,79.7227,control
22/07/2013 13:15,0,113.931,control
22/07/2013 13:45,0,163.184,control
22/07/2013 14:15,0,164.89,control
22/07/2013 14:45,0,139.895,control
22/07/2013 15:15,0,178.821,control
22/07/2013 15:45,0,249,control
22/07/2013 16:15,0,208.279,control
22/07/2013 16:45,0,191.298,control
22/07/2013 17:15,0,235.035,control
22/07/2013 17:45,0,135.817,control
22/07/2013 18:15,0,67.131,control
22/07/2013 18:45,0,27.0031,control
22/07/2013 19:15,0,-3.65424,control
22/07/2013 19:45,0,-22.3682,control
22/07/2013 20:15,0,-36.1711,control
22/07/2013 20:45,0,-37.9151,control
22/07/2013 21:15,0,-19.2555,control
22/07/2013 21:45,0,-5.0138,control
22/07/2013 22:15,0,-3.75769,control
22/07/2013 22:45,0,-3.49324,control
22/07/2013 23:15,0,-3.27818,control
22/07/2013 23:45,0,-3.26552,control
23/07/2013 00:15,0,-3.46518,control
23/07/2013 00:45,0,-3.4034,control
23/07/2013 01:15,0,-4.51505,control
23/07/2013 01:45,0,-4.43454,control
23/07/2013 02:15,0,-4.17676,control
23/07/2013 02:45,0,-4.5218,control
23/07/2013 03:15,0,-4.23816,control
23/07/2013 03:45,0,-3.22404,control
23/07/2013 04:15,0,-0.96601,control
23/07/2013 04:45,0,1.81495,control
23/07/2013 05:15,0,11.2491,control
23/07/2013 05:45,0,12.3882,control
23/07/2013 06:15,0,24.3866,control
23/07/2013 06:45,0,37.2156,control
23/07/2013 07:15,0,41.7924,control
23/07/2013 07:45,0,55.2477,control
23/07/2013 08:15,0,70.998,control
23/07/2013 08:45,0,89.1752,control
23/07/2013 09:15,0,93.9056,control
23/07/2013 09:45,0.203,48.5073,control
23/07/2013 10:15,0.203,32.049,control
23/07/2013 10:45,0,37.8412,control
23/07/2013 11:15,1.421,61.3987,control
23/07/2013 11:45,0,17.9741,control
23/07/2013 12:15,0.203,85.9158,control
23/07/2013 12:45,0,114.791,control
23/07/2013 13:15,0,69.5889,control
23/07/2013 13:45,0,112.16,control
23/07/2013 14:15,0.203,129.032,control
23/07/2013 14:45,0,155.486,control
23/07/2013 15:15,0,95.6054,control
23/07/2013 15:45,0,105.872,control
23/07/2013 16:15,0,129.995,control
23/07/2013 16:45,0,103.639,control
23/07/2013 17:15,0,52.8727,control
23/07/2013 17:45,0,37.6179,control
23/07/2013 18:15,0,11.4043,control
23/07/2013 18:45,0,0.79166,control
23/07/2013 19:15,0,1.73746,control
23/07/2013 19:45,0.203,-2.31173,control
23/07/2013 20:15,0.812,-13.7286,control
23/07/2013 20:45,2.842,-24.9986,control
23/07/2013 21:15,3.045,-26.6874,control
23/07/2013 21:45,2.842,-23.5057,control
23/07/2013 22:15,1.218,-11.6989,control
23/07/2013 22:45,0,-6.10578,control
23/07/2013 23:15,0,-8.28657,control
23/07/2013 23:45,0,-13.5951,control
24/07/2013 00:15,0,-13.6094,control
24/07/2013 00:45,0,-10.2118,control
24/07/2013 01:15,0,-3.99231,control
24/07/2013 01:45,0,-2.2155,control
24/07/2013 02:15,0,-1.74116,control
24/07/2013 02:45,0,-1.63938,control
24/07/2013 03:15,0,-1.39846,control
24/07/2013 03:45,0,-0.80735,control
24/07/2013 04:15,0.203,0.17272,control
24/07/2013 04:45,0,1.30003,control
24/07/2013 05:15,0,-2.33202,control
24/07/2013 05:45,0,7.76927,control
24/07/2013 06:15,0,22.0259,control
24/07/2013 06:45,0,29.3987,control
24/07/2013 07:15,0,135.325,control
24/07/2013 07:45,0,165.114,control
24/07/2013 08:15,0,170.132,control
24/07/2013 08:45,0,159.568,control
24/07/2013 09:15,0,316.165,control
24/07/2013 09:45,0,256.454,control
24/07/2013 10:15,0,434.09,control
24/07/2013 10:45,0,357.052,control
24/07/2013 11:15,0,406.423,control
24/07/2013 11:45,0,457.319,control
24/07/2013 12:15,0,499.22,control
24/07/2013 12:45,0,542.842,control
24/07/2013 13:15,0,549.041,control
